t,state,attacker_action,defender_action,UD,UA,SAP,SAL,DC,ASSC,NC,AIC,AS_success,is_absorbing,power_W,q_vec,p_vec,td_loss,entropy
947,p2_s3,destroy,iphop,5.2269160594184685,4.2028437685014755,5.760459908286996,4.7028437685014755,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
948,p2_s3,lateral,iphop,4.977258974028233,3.643562793812855,5.528639378578139,4.293562793812855,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
949,p2_s3,destroy,iphop,5.278915307555102,4.48771934186053,5.834005671933723,4.98771934186053,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
950,entry,destroy,iphop,3.7304805004876136,4.811145836523165,4.266495811811046,5.311145836523165,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
951,p2_s0,lateral,iphop,4.323526941802488,4.467247870779516,4.842712833429763,5.117247870779516,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
952,p2_s1,destroy,iphop,4.73844439409393,4.233602696519221,5.25627375688085,4.733602696519221,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
953,p2_s2,destroy,iphop,5.119756109113792,4.320457417712572,5.652949020276027,4.820457417712572,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
954,p2_s3,destroy,iphop,4.981654904590508,3.8501186974172095,5.532806265820099,4.3501186974172095,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
955,p2_s3,destroy,iphop,5.227192213198942,4.443162615297267,5.782386010015636,4.943162615297267,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
956,p2_s3,destroy,iphop,5.088901689600561,4.550779566683992,5.630505310887973,5.050779566683992,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
957,p2_s3,destroy,iphop,5.242301390627681,4.642104179383841,5.7651769699767375,5.142104179383841,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
958,p2_s3,destroy,iphop,5.477504190091619,4.1599864903394295,5.993732336482583,4.6599864903394295,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
959,p2_s3,destroy,iphop,5.436571137021358,3.9155904468132925,5.964344078639955,4.415590446813293,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
960,p2_s3,destroy,iphop,5.161682493967229,4.580302665194462,5.708578227508448,5.080302665194462,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
961,p2_s3,lateral,iphop,5.021518170342895,3.868320960684788,5.577533285797341,4.518320960684788,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
962,p2_s3,lateral,iphop,5.408345123082729,4.31006019320082,5.95509189276617,4.96006019320082,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
963,p2_s3,destroy,iphop,5.370528188662359,4.367562909398603,5.898140159249258,4.867562909398603,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
964,p2_s3,destroy,iphop,5.187156999841319,3.888185052533794,5.703360164050854,4.388185052533794,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
965,p2_s3,destroy,iphop,5.357068358574327,3.9132860214086462,5.880077913094617,4.413286021408647,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
966,p2_s3,destroy,iphop,5.26461351553247,4.369765475420294,5.806386893189204,4.869765475420294,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
967,p2_s3,destroy,iphop,5.236919853618794,4.196474493794404,5.792163114779818,4.696474493794404,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
968,p2_s3,destroy,iphop,5.04738486429085,4.4216330846325125,5.598419920549716,4.9216330846325125,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
969,p2_s3,destroy,iphop,5.161975001571516,4.035108556279408,5.694992768701689,4.535108556279408,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
970,p2_s3,destroy,iphop,4.870861831145312,4.5318357764048915,5.388618237454192,5.0318357764048915,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
971,p2_s3,lateral,iphop,5.241328529230857,4.522339922650689,5.760610727783567,5.172339922650689,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
972,p2_s3,lateral,iphop,5.12426705213116,4.118390442778325,5.660459389640401,4.768390442778325,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
973,p2_s3,destroy,iphop,4.955314689228748,4.572222800929644,5.5082544086356835,5.072222800929644,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
974,p2_s3,destroy,iphop,5.271972810605703,4.1575497485671145,5.8260996891692685,4.6575497485671145,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
975,p2_s3,destroy,iphop,5.456314956505468,3.8509065057842493,5.994977302830855,4.350906505784249,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
976,p2_s3,destroy,iphop,5.166300233283929,4.514735122313259,5.687064375597768,5.014735122313259,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
977,p2_s3,destroy,iphop,5.342621174884805,4.155992709026353,5.859508967640147,4.655992709026353,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
978,p2_s3,destroy,iphop,5.172813561577348,4.425798176821422,5.703410757134623,4.925798176821422,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
979,p2_s3,lateral,iphop,4.888481609810687,4.4886410262945295,5.437769598818378,5.13864102629453,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
980,p2_s3,destroy,iphop,5.110911168629901,3.626178095745778,5.6666871124351905,4.126178095745778,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
981,p2_s3,lateral,iphop,4.922249823230246,3.9713343686937193,5.466345887460139,4.621334368693719,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
982,p2_s3,destroy,iphop,5.066455708980396,4.797358422463792,5.591442486678994,5.297358422463792,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
983,p2_s3,destroy,iphop,5.018344599101298,4.185444360162003,5.534361673222586,4.685444360162003,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
984,p2_s3,destroy,iphop,5.034530264561022,4.327552086537384,5.559963922162055,4.827552086537384,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
985,p2_s3,lateral,iphop,5.028336354576597,4.506987393417724,5.572915319289952,5.156987393417724,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
986,p2_s3,destroy,iphop,5.2868692946972855,4.456347677406428,5.84272018308958,4.956347677406428,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
987,p2_s3,destroy,iphop,5.105020552317601,4.08991606058736,5.653906626308173,4.58991606058736,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
988,p2_s3,lateral,iphop,5.436303355773603,4.112246346715748,5.966391295522849,4.762246346715749,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
989,p2_s3,destroy,iphop,5.271747273892324,3.9748621667402424,5.7884866774900745,4.474862166740243,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
990,p2_s3,destroy,iphop,5.460026340872022,4.461971999769713,5.981139388985868,4.961971999769713,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
991,p2_s3,destroy,iphop,5.19301620823704,4.01081447426474,5.732203972936567,4.51081447426474,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
992,p2_s3,lateral,iphop,5.022123479167125,4.134842425431068,5.57646922144887,4.784842425431068,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
993,p2_s3,destroy,iphop,4.980913046296142,4.14007258827387,5.533563852472146,4.64007258827387,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
994,p2_s3,lateral,iphop,5.123571852182741,4.344990064330878,5.659233125004065,4.994990064330878,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
995,p2_s3,destroy,iphop,5.337037879484103,4.550243851686406,5.856035120316853,5.050243851686406,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
996,p2_s3,destroy,iphop,5.366802070243494,4.341017907092902,5.88478161461395,4.841017907092902,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
997,p2_s3,destroy,iphop,5.351323983139074,4.4540623639418895,5.884867832007602,4.9540623639418895,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
998,p2_s3,lateral,iphop,4.967938781311869,4.58763428276217,5.519319185861774,5.23763428276217,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
999,p2_s3,destroy,iphop,5.190158725595732,4.123137370679954,5.745249089974354,4.623137370679954,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1000,entry,destroy,iphop,3.7584210526869906,5.484516895180218,4.294436364010423,5.984516895180218,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1001,p2_s0,destroy,iphop,4.696146675530228,4.8969388184178415,5.215332567157502,5.3969388184178415,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1002,p2_s1,destroy,iphop,4.717341161225702,4.914264715581605,5.235170524012622,5.414264715581605,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1003,p2_s2,destroy,iphop,4.897978171662118,4.257746209160862,5.431171082824353,4.757746209160862,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1004,p2_s3,destroy,iphop,5.074580115153317,4.421744696539444,5.625731476382907,4.921744696539444,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1005,p2_s3,destroy,iphop,5.288947937590958,4.513206902850909,5.844141734407653,5.013206902850909,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1006,p2_s3,destroy,iphop,5.224813410266519,4.258001327462373,5.766417031553929,4.758001327462373,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1007,p2_s3,destroy,iphop,5.0038634385925675,4.397611101109704,5.526739017941623,4.897611101109704,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1008,p2_s3,destroy,iphop,5.0437082656222305,4.0207961050941385,5.5599364120131956,4.5207961050941385,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1009,p2_s3,lateral,iphop,5.128852220906883,4.341154250944793,5.656625162525481,4.991154250944794,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1010,p2_s3,lateral,iphop,4.935369781614272,4.40282516216006,5.482265515155491,5.05282516216006,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1011,p2_s3,lateral,iphop,5.117599765000363,4.13445132454217,5.67361488045481,4.784451324542171,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1012,p2_s3,lateral,iphop,5.044653042887486,3.882323648366119,5.591399812570927,4.532323648366119,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1013,p2_s3,lateral,iphop,5.298673375457929,3.9406911039336516,5.826285346044828,4.5906911039336515,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1014,p2_s3,lateral,iphop,5.183159684543874,3.8982724697937363,5.699362848753409,4.548272469793736,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1015,p2_s3,destroy,iphop,5.146969369352587,4.209197155683845,5.669978923872876,4.709197155683845,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1016,p2_s3,destroy,iphop,5.502346317863066,4.3458069228517875,6.044119695519799,4.8458069228517875,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1017,p2_s3,lateral,iphop,4.980522868170397,4.132825533005487,5.535766129331421,4.782825533005488,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1018,p2_s3,destroy,iphop,5.218774038500024,4.006198369764135,5.76980909475889,4.506198369764135,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1019,p2_s3,destroy,iphop,5.085340492684713,4.3795280372664624,5.618358259814887,4.8795280372664624,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1020,p2_s3,destroy,iphop,5.4227088981463645,4.320937037132237,5.940465304455245,4.820937037132237,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1021,p2_s3,destroy,iphop,5.17523814107265,4.436166191858745,5.694520339625361,4.936166191858745,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1022,p2_s3,destroy,iphop,5.365203683830448,4.258765519269328,5.901396021339689,4.758765519269328,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1023,p2_s3,destroy,iphop,5.097790073540082,4.240131493441837,5.6507297929470175,4.740131493441837,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1024,p2_s3,destroy,iphop,5.138564727403153,4.059908682728566,5.692691605966718,4.559908682728566,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1025,p2_s3,lateral,iphop,5.217026102653424,4.164361591280727,5.755688448978812,4.814361591280727,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1026,p2_s3,destroy,iphop,5.351072869134514,4.682002776035144,5.871837011448354,5.182002776035144,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1027,p2_s3,lateral,iphop,5.189283845415931,4.386656929491957,5.7061716381712735,5.036656929491957,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1028,p2_s3,destroy,iphop,5.128123744828022,4.082553255118793,5.6587209403852965,4.582553255118793,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1029,p2_s3,destroy,iphop,5.48789430620045,4.338659581254626,6.037182295208142,4.838659581254626,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1030,p2_s3,lateral,iphop,5.050319527090933,4.0370514484457996,5.606095470896223,4.6870514484458,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1031,p2_s3,destroy,iphop,5.060879034016612,4.209828475130431,5.604975098246505,4.709828475130431,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1032,p2_s3,destroy,iphop,5.5888768093096335,4.17999614102295,6.1138635870082325,4.67999614102295,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1033,p2_s3,destroy,iphop,5.366583722043809,4.216474171564371,5.882600796165096,4.716474171564371,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1034,p2_s3,destroy,iphop,5.30162138841178,4.085173511480532,5.827055046012812,4.585173511480532,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1035,p2_s3,destroy,iphop,5.196482431798691,4.128530491035817,5.741061396512046,4.628530491035817,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1036,p2_s3,destroy,iphop,5.401938916006464,4.698797205366898,5.957789804398759,5.198797205366898,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1037,p2_s3,destroy,iphop,5.051651195479886,4.0937062841951875,5.6005372694704585,4.5937062841951875,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
1038,p2_s3,destroy,iphop,5.09718689772652,4.0297435859713495,5.627274837475765,4.5297435859713495,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
