state,case,dominant_strategy,iteration,probability
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,5,0.7755712877188551
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,6,0.7690338452712243
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,7,0.7623210201259375
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,8,0.7554317104830293
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,9,0.7483651448222773
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,10,0.7411208959932896
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,11,0.733698894926217
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,12,0.7260994439588428
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,13,0.7183232297395489
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,14,0.7103713356314535
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,15,0.702245253512031
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,16,0.6939468948355495
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,17,0.6854786008031883
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,18,0.6768431514680048
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,19,0.6680437735890765
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,20,0.6590841470412121
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,21,0.6499684095834618
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,22,0.6407011597912126
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,23,0.6312874579627434
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,24,0.621732824821578
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,25,0.6120432378506094
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,26,0.602225125112557
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,27,0.5922853564335814
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,28,0.5822312318525212
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,29,0.5720704672668762
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,30,0.5618111772379321
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,31,0.5514618549508513
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,32,0.5410313493606095
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,33,0.5305288395907982
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,34,0.5199638066889162
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,35,0.5093460028781921
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,36,0.49868541848157494
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,37,0.4879922467275883
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,38,0.47727684667964543
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,39,0.4665497045594773
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,40,0.4558213937609768
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,41,0.44510253387242016
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,42,0.4344037490422688
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,43,0.42373562603614595
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,44,0.4131086723398932
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,45,0.40253327466562155
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,46,0.3920196582143631
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,47,0.3815778470403243
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,48,0.3712176258480569
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,49,0.36094850353534763
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,50,0.3507796787717096
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,51,0.3407200078754915
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,52,0.33077797522239183
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,53,0.3209616663851788
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,54,0.3112787441693503
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,55,0.3017364276730092
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,56,0.29234147446207703
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,57,0.2831001659148028
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,58,0.27401829575301145
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,59,0.26510116174227644
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,60,0.256353560509753
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,61,0.2477797853972607
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,62,0.23938362723875878
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,63,0.23116837792594416
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,64,0.22313683660356856
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,65,0.2152913183173695
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,66,0.20763366492232366
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,67,0.20016525804726062
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,68,0.19288703390365022
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,69,0.18579949972147036
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,70,0.17890275159328625
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,71,0.17219649350879915
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,72,0.16568005736589161
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,73,0.15935242375031283
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,74,0.15321224328431512
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,75,0.14725785835444943
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,76,0.14148732504004968
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,77,0.13589843507637211
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,78,0.1304887376996165
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,79,0.1252555612348645
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,80,0.12019603430207208
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,81,0.11530710652941965
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,82,0.11058556867734726
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,83,0.10602807209030574
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,84,0.10163114740648868
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,85,0.09739122246844416
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,86,0.09330463938940341
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,87,0.08936767074132689
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,88,0.08557653484100236
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,89,0.08192741011999972
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,90,0.07841644857287672
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,91,0.07503978828573683
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,92,0.07179356505407763
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,93,0.06867392310485705
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,94,0.0656770249428824
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,95,0.06279906034602688
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,96,0.0600362545374524
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,97,0.057384875566010136
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,98,0.05484124092835758
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,99,0.052401723468122885
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,100,0.0500627565887203
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,101,0.04782083881722615
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,102,0.045672537757115224
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,103,0.04361449346768221
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,104,0.04164342130767994
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,105,0.039756114280138484
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,106,0.037949444914530964
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,107,0.03622036672145877
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,108,0.03456591525387833
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,109,0.03298320880761419
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,110,0.03146944879252866
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,111,0.030021919804272212
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,112,0.02863798942504399
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,113,0.027315107780268712
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,114,0.02605080687656197
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,115,0.024842699744826002
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,116,0.023688479410804954
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,117,0.02258591771394353
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,118,0.02153286399394451
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,119,0.0205272436630164
S2,"q0=[0.1,0.8,0.1] → ASD1+ASD3_IP+ProtoHop",ASD1+ASD3_IP+ProtoHop,120,0.019567056680447795
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,1,0.8
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,2,0.800132546366007
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,3,0.8001726982303066
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,4,0.8001198035383138
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,5,0.7999732759670468
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,6,0.7997325961326452
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,7,0.7993973118206161
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,8,0.7989670373844808
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,9,0.7984414524606724
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,10,0.7978203001429383
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,11,0.797103384750048
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,12,0.796290569307985
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,13,0.7953817728533942
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,14,0.7943769676500112
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,15,0.7932761763948999
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,16,0.7920794694772041
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,17,0.7907869623391147
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,18,0.7893988129771189
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,19,0.7879152196113913
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,20,0.7863364185424303
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,21,0.7846626822066665
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,22,0.782894317436663
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,23,0.7810316639265851
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,24,0.7790750928996679
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,25,0.7770250059713709
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,26,0.7748818341995872
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,27,0.7726460373116042
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,28,0.7703181030963504
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,29,0.7678985469497259
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,30,0.76538791156041
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,31,0.7627867667234118
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,32,0.7600957092686956
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,33,0.7573153630924394
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,34,0.7544463792788261
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,35,0.7514894363006813
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,36,0.7484452402877476
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,37,0.7453145253518813
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,38,0.7420980539589782
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,39,0.7387966173379584
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,40,0.7354110359176443
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,41,0.7319421597828784
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,42,0.7283908691417028
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,43,0.7247580747958958
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,44,0.7210447186075967
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,45,0.7172517739551829
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,46,0.7133802461719633
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,47,0.7094311729616363
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,48,0.7054056247848333
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,49,0.7013047052114181
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,50,0.6971295512335518
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,51,0.6928813335348619
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,52,0.6885612567113718
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,53,0.6841705594401528
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,54,0.6797105145919724
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,55,0.6751824292845023
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,56,0.6705876448729522
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,57,0.6659275368752868
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,58,0.661203514829476
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,59,0.6564170220805228
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,60,0.6515695354953068
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,61,0.6466625651035767
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,62,0.6416976536637189
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,63,0.6366763761522324
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,64,0.6316003391761379
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,65,0.6264711803078468
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,66,0.6212905673423241
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,67,0.616060197476679
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,68,0.6107817964126178
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,69,0.605457117382501
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,70,0.6000879401000397
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,71,0.5946760696369715
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,72,0.5892233352273428
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,73,0.5837315890013185
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,74,0.5782027046507202
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,75,0.572638576028772
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,76,0.5670411156867973
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,77,0.5614122533508706
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,78,0.5557539343416742
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,79,0.5500681179410434
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,80,0.544356775708906
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,81,0.5386218897545286
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,82,0.5328654509661754
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,83,0.5270894572034531
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,84,0.5212959114567833
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,85,0.5154868199785729
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,86,0.5096641903907775
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,87,0.5038300297736507
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,88,0.49798634274055326
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,89,0.4921351295037513
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,90,0.48627838393617306
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,91,0.48041809163410815
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,92,0.47455622798582753
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,93,0.46869475625107765
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,94,0.46283562565635084
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,95,0.45698076951077005
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,96,0.45113210334733217
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,97,0.44529152309415093
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,98,0.4394609032802084
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,99,0.4336420952799827
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,100,0.42783692560115205
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,101,0.42204719421940246
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,102,0.41627467296416637
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,103,0.41052110395891706
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,104,0.40478819811941924
