def_strategy,mu,attack_mode,n_attackers,n_targets,resp_time_ms_mean,resp_time_ms_p95,load_time_ms_mean,load_time_ms_p95,ASSC_ms_mean,AIC_ms_mean,NC_ms_mean,cost_total_ms_mean
GD3,400,static,3,3,688.004791042873,695.4901298176868,731.3023955214364,735.0450649088433,240.0,175.0,167.41378019108924,1476.9071865643095
GD2,400,dynamic,2,3,745.9869381798902,745.9869381798902,782.9468024232784,782.9468024232784,240.0,175.0,167.41378019108924,1595.1737406031687
GD3,400,dynamic,2,3,730.9946048018013,734.6111971745906,775.450635734234,777.2589319206287,240.0,175.0,167.41378019108924,1572.6852405360353
GD3,600,static,3,3,1153.1291098115303,1153.8711997949656,1211.864554905765,1212.2355998974826,240.0,175.0,167.41378019108924,2422.5936647172953
GD1,600,static,3,3,1150.7652141219844,1164.7830850531634,1210.6826070609923,1217.6915425265818,240.0,175.0,167.41378019108924,2419.047821182977
GD2,600,dynamic,2,3,1241.7134009757094,1248.3286904276993,1301.3100338211882,1304.617678547183,240.0,175.0,167.41378019108924,2609.2634347968974
GD2,600,static,3,3,1156.8439892535237,1156.8439892535237,1213.721994626762,1213.721994626762,240.0,175.0,167.41378019108924,2428.1659838802857
GD1,600,dynamic,2,3,1242.9244096533498,1249.884345643952,1301.9155381600085,1305.3955061553092,240.0,175.0,167.41378019108924,2611.079947813358
GD2,800,static,3,3,2059.910109375832,2064.2491228722106,2138.2550546879156,2140.424561436105,240.0,175.0,167.41378019108924,4255.765164063747
GD3,800,static,3,3,2063.5389907141475,2070.6647367792452,2140.069495357074,2143.6323683896226,240.0,175.0,167.41378019108924,4261.208486071222
GD1,800,dynamic,2,3,2234.9447453184994,2239.812646723674,2315.925705992583,2318.35965669517,240.0,175.0,167.41378019108924,4617.110451311082
GD3,800,dynamic,2,3,2227.8908480050295,2227.8908480050295,2312.3987573358477,2312.3987573358477,240.0,175.0,167.41378019108924,4606.5296053408765
GD2,800,dynamic,2,3,2234.5303386853593,2241.7615991677403,2315.718502676013,2319.3341329172035,240.0,175.0,167.41378019108924,4616.488841361371
GD1,200,dynamic,2,2,488.7627091988777,489.1178838744725,503.56135459943886,503.7389419372363,240.0,175.0,167.41378019108924,1091.6840637983164
GD2,200,static,3,3,434.69256242388644,434.69256242388644,446.64628121194323,446.64628121194323,240.0,175.0,167.41378019108924,938.9388436358297
GD3,200,dynamic,2,1,605.5051044069324,610.4559667503897,624.1125522034662,626.5879833751948,240.0,175.0,167.41378019108924,1428.3376566103987
GD3,200,static,3,1,596.2153590917022,596.2153590917022,610.0076795458511,610.0076795458511,240.0,175.0,167.41378019108924,1379.0230386375533
GD2,200,dynamic,2,1,607.140361146829,607.930677633802,624.9301805734144,625.325338816901,240.0,175.0,167.41378019108924,1430.7905417202435
GD2,200,static,3,1,578.6143209826622,578.6143209826622,601.2071604913311,601.2071604913311,240.0,175.0,167.41378019108924,1352.6214814739933
GD1,200,static,3,1,592.9841060366163,592.9841060366163,608.3920530183082,608.3920530183082,240.0,175.0,167.41378019108924,1374.1761590549243
GD1,200,dynamic,2,1,607.4526054397405,612.2981286051012,625.0863027198702,627.5090643025507,240.0,175.0,167.41378019108924,1431.2589081596109
GD3,400,dynamic,2,1,911.265357443212,918.8404153546695,948.4926787216061,952.2802076773348,240.0,175.0,167.41378019108924,2058.478036164818
GD2,400,dynamic,2,1,902.3107017586999,914.2176910246444,944.01535087935,949.9688455123221,240.0,175.0,167.41378019108924,2045.0460526380498
GD1,400,dynamic,2,1,904.684337849459,913.6733867976446,945.2021689247294,949.6966933988224,240.0,175.0,167.41378019108924,2048.6065067741883
GD1,400,static,3,1,855.9043821911548,855.9043821911548,897.8521910955774,897.8521910955774,240.0,175.0,167.41378019108924,1926.5565732867321
GD1,600,static,3,1,1317.6955015706353,1320.8054217816866,1376.7477507853177,1378.3027108908434,240.0,175.0,167.41378019108924,2867.2432523559537
GD1,600,dynamic,2,1,1401.162567413969,1406.7171845710272,1463.9412837069844,1466.7185922855135,240.0,175.0,167.41378019108924,3063.8238511209533
GD2,600,static,3,1,1315.3128107730447,1320.4203144400237,1375.5564053865226,1378.1101572200118,240.0,175.0,167.41378019108924,2863.6692161595674
GD3,600,static,3,1,1314.129152073335,1314.129152073335,1374.9645760366675,1374.9645760366675,240.0,175.0,167.41378019108924,2861.8937281100025
GD2,600,dynamic,2,1,1413.515823409072,1414.2424539561507,1470.117911704536,1470.4812269780753,240.0,175.0,167.41378019108924,3082.353735113608
GD2,800,dynamic,2,1,2401.6913481933216,2411.8402866921338,2482.205674096661,2487.280143346067,240.0,175.0,167.41378019108924,5082.617022289983
GD1,800,static,3,1,2235.7233853465004,2239.4799666964973,2308.76169267325,2310.6399833482483,240.0,175.0,167.41378019108924,4717.285078019751
GD1,800,dynamic,2,1,2403.8355791406257,2408.048112741359,2483.277789570313,2485.3840563706794,240.0,175.0,167.41378019108924,5085.833368710939
GD2,800,static,3,1,2233.4697072526455,2233.4697072526455,2307.6348536263226,2307.6348536263226,240.0,175.0,167.41378019108924,4713.904560878968
GD3,200,dynamic,2,2,474.5384330947292,474.5384330947292,496.44921654736464,496.44921654736464,240.0,175.0,167.41378019108924,1070.3476496420938
GD2,200,static,3,3,408.119445705906,408.119445705906,433.35972285295304,433.35972285295304,240.0,175.0,167.41378019108924,899.0791685588591
GD1,200,dynamic,2,2,481.62536189063894,481.62536189063894,499.9926809453195,499.9926809453195,240.0,175.0,167.41378019108924,1080.9780428359584
GD3,200,dynamic,2,3,443.33270526354465,443.33270526354465,460.1196859651057,460.1196859651057,240.0,175.0,167.41378019108924,969.6923912286504
GD1,200,static,3,1,582.6724584587768,587.2874678222648,603.2362292293883,605.5437339111324,240.0,175.0,167.41378019108924,1358.7086876881651
GD2,200,static,3,1,583.6577164809836,583.6577164809836,603.7288582404917,603.7288582404917,240.0,175.0,167.41378019108924,1360.1865747214754
GD3,200,dynamic,2,1,596.7286949695014,599.7104657782129,619.7243474847506,621.2152328891065,240.0,175.0,167.41378019108924,1415.173042454252
GD2,200,dynamic,2,1,592.553859983345,592.553859983345,617.6369299916726,617.6369299916726,240.0,175.0,167.41378019108924,1408.9107899750177
GD2,400,dynamic,2,1,911.6952483462755,914.8890322860484,948.7076241731378,950.3045161430242,240.0,175.0,167.41378019108924,2059.1228725194132
GD1,400,dynamic,2,1,898.2618921075002,898.2739157565713,941.9909460537501,941.9969578782857,240.0,175.0,167.41378019108924,2038.9728381612504
GD3,400,static,3,1,857.6297450747463,860.4403821935471,898.7148725373731,900.1201910967735,240.0,175.0,167.41378019108924,1929.1446176121194
GD2,400,static,3,1,846.7733459097144,846.7733459097144,893.2866729548572,893.2866729548572,240.0,175.0,167.41378019108924,1912.8600188645717
GD1,400,static,3,1,857.5469088219268,867.7747264432783,898.6734544109634,903.7873632216391,240.0,175.0,167.41378019108924,1929.0203632328903
GD3,400,dynamic,2,1,903.5384845705519,906.3343667031606,944.629242285276,946.0271833515804,240.0,175.0,167.41378019108924,2046.8877268558276
GD1,600,dynamic,2,1,1401.3626844520336,1404.1211232524588,1464.0413422260167,1465.4205616262293,240.0,175.0,167.41378019108924,3064.12402667805
GD1,600,static,3,1,1310.495780623818,1319.3595201638975,1373.147890311909,1377.5797600819487,240.0,175.0,167.41378019108924,2856.4436709357274
GD2,600,dynamic,2,1,1407.9372148086181,1420.4988690261277,1467.3286074043092,1473.609434513064,240.0,175.0,167.41378019108924,3073.9858222129274
GD2,600,static,3,1,1316.9107162750495,1316.9107162750495,1376.3553581375247,1376.3553581375247,240.0,175.0,167.41378019108924,2866.0660744125744
GD3,600,dynamic,2,1,1408.2066704898182,1414.5900856817987,1467.463335244909,1470.6550428408996,240.0,175.0,167.41378019108924,3074.3900057347273
GD1,800,dynamic,2,1,2404.2966882985083,2413.0755332775325,2483.5083441492543,2487.8977666387664,240.0,175.0,167.41378019108924,5086.525032447764
GD2,800,static,3,1,2219.034402523739,2222.7638716107354,2300.417201261869,2302.2819358053675,240.0,175.0,167.41378019108924,4692.2516037856085
GD2,800,dynamic,2,1,2405.7531057245155,2408.9820288274664,2484.2365528622577,2485.8510144137326,240.0,175.0,167.41378019108924,5088.709658586773
GD3,800,dynamic,2,1,2405.6492122960835,2409.5454727793986,2484.184606148042,2486.1327363896994,240.0,175.0,167.41378019108924,5088.553818444125
GD1,800,static,3,1,2223.572446525977,2227.6215236018093,2302.6862232629883,2304.710761800904,240.0,175.0,167.41378019108924,4699.058669788965
GD2,200,dynamic,2,1,598.7733514085219,601.873789383107,620.746675704261,622.2968946915535,240.0,175.0,167.41378019108924,1418.2400271127826
GD3,200,dynamic,2,2,475.75485028910714,475.75485028910714,497.0574251445536,497.0574251445536,240.0,175.0,167.41378019108924,1072.1722754336606
GD3,200,dynamic,2,3,422.25356190564975,422.25356190564975,449.5801142861582,449.5801142861582,240.0,175.0,167.41378019108924,938.073676191808
GD1,200,dynamic,2,1,604.3753797798645,609.039727656577,623.5476898899323,625.8798638282885,240.0,175.0,167.41378019108924,1426.643069669797
GD3,200,dynamic,2,1,599.2607123496392,610.0637593781704,620.9903561748196,626.3918796890852,240.0,175.0,167.41378019108924,1418.9710685244588
GD3,200,static,3,1,595.2881710188158,603.1024553226266,609.5440855094079,613.4512276613133,240.0,175.0,167.41378019108924,1377.6322565282235
GD2,400,static,3,1,864.0237010591354,870.4594748356499,901.9118505295677,905.1297374178249,240.0,175.0,167.41378019108924,1938.735551588703
GD2,400,dynamic,2,1,902.017279816725,905.39758553327,943.8686399083626,945.5587927666351,240.0,175.0,167.41378019108924,2044.6059197250877
GD3,400,static,3,1,849.3203239006408,859.1321030736106,894.5601619503204,899.4660515368053,240.0,175.0,167.41378019108924,1916.680485850961
GD1,400,dynamic,2,1,908.4432366491774,910.9300582777994,947.0816183245886,948.3250291388997,240.0,175.0,167.41378019108924,2054.2448549737655
GD2,600,dynamic,2,1,1406.0974899312785,1415.3830371390363,1466.408744965639,1471.051518569518,240.0,175.0,167.41378019108924,3071.2262348969175
GD1,600,dynamic,2,1,1405.9805049382874,1415.697319337978,1466.3502524691437,1471.208659668989,240.0,175.0,167.41378019108924,3071.050757407431
GD2,600,static,3,1,1319.6395969011692,1322.5190982513207,1377.7197984505847,1379.1595491256603,240.0,175.0,167.41378019108924,2870.159395351754
GD1,600,static,3,1,1321.1933088688693,1321.1933088688693,1378.4966544344345,1378.4966544344345,240.0,175.0,167.41378019108924,2872.4899633033037
GD2,800,dynamic,2,1,2403.5203163178453,2406.3937602078154,2483.1201581589225,2484.5568801039076,240.0,175.0,167.41378019108924,5085.360474476768
GD3,800,static,3,1,2220.7800534380017,2229.717151272726,2301.2900267190007,2305.758575636363,240.0,175.0,167.41378019108924,4694.870080157003
GD1,800,dynamic,2,1,2397.174020092265,2399.699705165583,2479.9470100461326,2481.209852582792,240.0,175.0,167.41378019108924,5075.841030138398
GD3,800,dynamic,2,1,2403.234853510778,2412.418397748881,2482.977426755389,2487.5691988744406,240.0,175.0,167.41378019108924,5084.932280266166
GD1,200,dynamic,2,1,595.9757638030185,608.6856404459265,619.3478819015093,625.7028202229633,240.0,175.0,167.41378019108924,1414.043645704528
GD3,200,static,3,2,452.66282800103124,452.66282800103124,476.2814140005156,476.2814140005156,240.0,175.0,167.41378019108924,1015.3442420015468
GD3,200,dynamic,2,3,426.1462662552531,426.1462662552531,451.5264664609599,451.5264664609599,240.0,175.0,167.41378019108924,943.912732716213
GD2,200,dynamic,2,1,601.7422728309492,608.9874800195954,622.2311364154746,625.8537400097977,240.0,175.0,167.41378019108924,1422.6934092464237
GD3,200,dynamic,2,1,601.1596433907401,609.8252989934053,621.93982169537,626.2726494967026,240.0,175.0,167.41378019108924,1421.8194650861103
GD3,400,static,3,1,858.711897017036,858.711897017036,899.255948508518,899.255948508518,240.0,175.0,167.41378019108924,1930.7678455255539
GD1,400,dynamic,2,1,904.9383029179874,920.5939574557574,945.3291514589937,953.1569787278787,240.0,175.0,167.41378019108924,2048.987454376981
GD2,400,dynamic,2,1,908.3179551418713,912.9921379319815,947.0189775709356,949.3560689659907,240.0,175.0,167.41378019108924,2054.056932712807
GD2,400,static,3,1,868.3163239555146,868.3163239555146,904.0581619777573,904.0581619777573,240.0,175.0,167.41378019108924,1945.1744859332719
GD3,400,dynamic,2,1,908.5495238364529,908.5495238364529,947.1347619182264,947.1347619182264,240.0,175.0,167.41378019108924,2054.404285754679
GD1,400,static,3,1,853.9912592575363,853.9912592575363,896.8956296287681,896.8956296287681,240.0,175.0,167.41378019108924,1923.6868888863044
GD3,600,dynamic,2,1,1413.5406250190006,1426.2672439095531,1470.1303125095003,1476.4936219547765,240.0,175.0,167.41378019108924,3082.390937528501
GD1,600,static,3,1,1320.4922044782004,1326.5028599008924,1378.1461022391,1381.151429950446,240.0,175.0,167.41378019108924,2871.4383067173007
GD1,600,dynamic,2,1,1409.7670406924492,1409.7670406924492,1468.2435203462246,1468.2435203462246,240.0,175.0,167.41378019108924,3076.7305610386734
GD2,600,dynamic,2,1,1405.5404339409379,1408.5525684722434,1466.130216970469,1467.6362842361218,240.0,175.0,167.41378019108924,3070.3906509114067
GD2,600,static,3,1,1320.4644341028695,1320.4644341028695,1378.1322170514347,1378.1322170514347,240.0,175.0,167.41378019108924,2871.3966511543044
GD3,600,static,3,1,1329.6069457490496,1329.6069457490496,1382.7034728745248,1382.7034728745248,240.0,175.0,167.41378019108924,2885.1104186235743
GD2,800,static,3,1,2221.8821933477875,2230.326703467929,2301.841096673894,2306.0633517339643,240.0,175.0,167.41378019108924,4696.5232900216815
GD3,800,dynamic,2,1,2401.8007247521173,2411.370511897414,2482.2603623760588,2487.045255948707,240.0,175.0,167.41378019108924,5082.781087128176
GD1,800,dynamic,2,1,2397.9558420681205,2407.0252241311764,2480.33792103406,2484.872612065588,240.0,175.0,167.41378019108924,5077.013763102181
GD1,800,static,3,1,2218.191848040331,2220.162635874579,2299.995924020165,2300.981317937289,240.0,175.0,167.41378019108924,4690.987772060496
GD3,800,static,3,1,2208.5560668431926,2208.5560668431926,2295.1780334215964,2295.1780334215964,240.0,175.0,167.41378019108924,4676.534100264789
GD2,800,dynamic,2,1,2416.6861298028325,2422.166068479117,2489.7030649014164,2492.4430342395585,240.0,175.0,167.41378019108924,5105.10919470425
GD3,200,dynamic,2,1,589.6980836043487,597.8922357929832,616.2090418021744,620.3061178964916,240.0,175.0,167.41378019108924,1404.627125406523
GD1,200,dynamic,2,2,482.3596107880718,482.3596107880718,500.3598053940359,500.3598053940359,240.0,175.0,167.41378019108924,1082.0794161821077
GD1,200,static,3,3,433.89568350140587,433.89568350140587,446.24784175070295,446.24784175070295,240.0,175.0,167.41378019108924,937.7435252521088
GD1,200,static,3,1,590.5385629960954,590.5385629960954,607.1692814980477,607.1692814980477,240.0,175.0,167.41378019108924,1370.507844494143
GD1,200,dynamic,2,1,608.3912318930121,611.5618901520602,625.555615946506,627.1409450760301,240.0,175.0,167.41378019108924,1432.666847839518
GD2,200,dynamic,2,1,605.608593413391,605.865015281772,624.1642967066955,624.292507640886,240.0,175.0,167.41378019108924,1428.4928901200863
GD2,200,static,3,1,579.6414706262487,579.6414706262487,601.7207353131244,601.7207353131244,240.0,175.0,167.41378019108924,1354.162205939373
GD1,400,dynamic,2,1,908.5804592047298,915.2778497663959,947.1502296023649,950.4989248831979,240.0,175.0,167.41378019108924,2054.4506888070946
GD3,400,dynamic,2,1,900.5057945395138,902.0312740066803,943.1128972697569,943.8756370033401,240.0,175.0,167.41378019108924,2042.3386918092708
GD2,400,dynamic,2,1,906.2552706319684,906.2552706319684,945.9876353159842,945.9876353159842,240.0,175.0,167.41378019108924,2050.9629059479525
GD1,400,static,3,1,858.7754838296066,866.3864376585215,899.2877419148033,903.0932188292608,240.0,175.0,167.41378019108924,1930.8632257444099
GD2,600,dynamic,2,1,1405.4681471842653,1414.9516978242532,1466.0940735921326,1470.8358489121267,240.0,175.0,167.41378019108924,3070.2822207763975
GD1,600,static,3,1,1311.8045769209948,1313.3991467866213,1373.8022884604973,1374.5995733933105,240.0,175.0,167.41378019108924,2858.406865381492
GD2,600,static,3,1,1306.4562878425027,1306.4562878425027,1371.1281439212512,1371.1281439212512,240.0,175.0,167.41378019108924,2850.384431763754
GD1,600,dynamic,2,1,1410.633185609544,1415.4008720258992,1468.6765928047719,1471.0604360129496,240.0,175.0,167.41378019108924,3078.029778414316
GD3,800,static,3,1,2218.284376476594,2229.113128540365,2300.0421882382966,2305.4565642701823,240.0,175.0,167.41378019108924,4691.12656471489
GD1,800,static,3,1,2222.2786605025462,2234.7333125144223,2302.039330251273,2308.266656257211,240.0,175.0,167.41378019108924,4697.11799075382
GD1,800,dynamic,2,1,2403.093189619359,2412.152945377709,2482.906594809679,2487.4364726888543,240.0,175.0,167.41378019108924,5084.719784429039
GD2,800,dynamic,2,1,2409.134534146952,2413.9885043949234,2485.927267073476,2488.354252197462,240.0,175.0,167.41378019108924,5093.781801220427
GD2,800,static,3,1,2214.6464549764555,2214.6464549764555,2298.2232274882276,2298.2232274882276,240.0,175.0,167.41378019108924,4685.669682464683
GD3,200,dynamic,2,1,608.302124102655,610.747180014682,625.5110620513275,626.733590007341,240.0,175.0,167.41378019108924,1432.5331861539826
GD2,200,static,3,2,463.0789463028428,463.0789463028428,481.4894731514214,481.4894731514214,240.0,175.0,167.41378019108924,1030.9684194542642
GD1,200,dynamic,2,3,439.6907038944004,439.6907038944004,458.2986852805335,458.2986852805335,240.0,175.0,167.41378019108924,964.2293891749339
GD2,200,dynamic,2,1,602.5224852963329,607.625214955878,622.6212426481663,625.172607477939,240.0,175.0,167.41378019108924,1423.8637279444993
GD2,200,static,3,1,584.3870499530594,587.443673989371,604.0935249765297,605.6218369946855,240.0,175.0,167.41378019108924,1361.2805749295892
GD1,200,static,3,1,589.3489993573417,589.3489993573417,606.5744996786708,606.5744996786708,240.0,175.0,167.41378019108924,1368.7234990360123
GD1,200,dynamic,2,1,608.1486180536058,612.1966710213754,625.4343090268029,627.4583355106878,240.0,175.0,167.41378019108924,1432.3029270804086
GD2,400,dynamic,2,1,905.0851121766894,911.6586587005391,945.4025560883447,948.6893293502695,240.0,175.0,167.41378019108924,2049.207668265034
GD1,400,dynamic,2,1,907.0631212992797,913.374135229288,946.3915606496399,949.547067614644,240.0,175.0,167.41378019108924,2052.1746819489194
GD3,400,dynamic,2,1,914.712339602607,914.712339602607,950.2161698013035,950.2161698013035,240.0,175.0,167.41378019108924,2063.6485094039103
GD2,400,static,3,1,874.7033221235758,874.7033221235758,907.2516610617879,907.2516610617879,240.0,175.0,167.41378019108924,1954.7549831853637
GD2,600,dynamic,2,1,1404.6350497782369,1409.1438416119213,1465.6775248891183,1467.9319208059605,240.0,175.0,167.41378019108924,3069.032574667355
GD3,600,dynamic,2,1,1407.7759854027406,1413.5029859759925,1467.24799270137,1470.1114929879961,240.0,175.0,167.41378019108924,3073.7439781041103
GD2,600,static,3,1,1306.7382985751674,1320.950418677049,1371.2691492875838,1378.3752093385247,240.0,175.0,167.41378019108924,2850.8074478627514
GD1,800,dynamic,2,1,2396.529567205713,2406.374034296449,2479.6247836028565,2484.5470171482243,240.0,175.0,167.41378019108924,5074.87435080857
GD2,800,static,3,1,2224.139600231792,2230.720819994516,2302.969800115896,2306.260409997258,240.0,175.0,167.41378019108924,4699.9094003476885
GD2,800,dynamic,2,1,2401.190768834923,2407.683595670779,2481.955384417461,2485.2017978353897,240.0,175.0,167.41378019108924,5081.866153252384
GD3,800,dynamic,2,1,2403.079656618663,2410.9358302412884,2482.8998283093315,2486.827915120644,240.0,175.0,167.41378019108924,5084.6994849279945
GD1,800,static,3,1,2204.0167072608565,2204.0167072608565,2292.908353630428,2292.908353630428,240.0,175.0,167.41378019108924,4669.725060891285
GD1,200,dynamic,2,1,605.6268337455913,607.6418776132626,624.1734168727957,625.1809388066313,240.0,175.0,167.41378019108924,1428.520250618387
GD2,200,dynamic,2,2,486.1539977509635,486.1539977509635,502.25699887548177,502.25699887548177,240.0,175.0,167.41378019108924,1087.7709966264451
GD3,200,dynamic,2,3,444.4687884617006,444.4687884617006,460.68772756418366,460.68772756418366,240.0,175.0,167.41378019108924,971.3965160258842
GD2,200,static,3,1,589.9933785366011,590.1749309935019,606.8966892683004,606.9874654967509,240.0,175.0,167.41378019108924,1369.6900678049014
GD3,200,dynamic,2,1,603.5034837422636,603.682350388203,623.1117418711319,623.2011751941016,240.0,175.0,167.41378019108924,1425.3352256133953
GD2,200,dynamic,2,1,602.5795201870833,603.3207007614302,622.6497600935415,623.0203503807151,240.0,175.0,167.41378019108924,1423.9492802806249
GD1,200,static,3,1,581.014181182246,581.014181182246,602.407090591123,602.407090591123,240.0,175.0,167.41378019108924,1356.221271773369
GD3,200,static,3,1,586.8237440350857,586.8237440350857,605.3118720175428,605.3118720175428,240.0,175.0,167.41378019108924,1364.9356160526283
GD3,400,dynamic,2,1,903.7918789166273,910.0781682400046,944.7559394583136,947.8990841200024,240.0,175.0,167.41378019108924,2047.2678183749406
GD3,400,static,3,1,862.3591407103273,862.3591407103273,901.0795703551637,901.0795703551637,240.0,175.0,167.41378019108924,1936.238711065491
GD2,400,dynamic,2,1,908.8356110721195,914.4821395624067,947.2778055360598,950.1010697812034,240.0,175.0,167.41378019108924,2054.833416608179
GD1,400,dynamic,2,1,905.4070634691707,911.3540947070857,945.5635317345854,948.5370473535428,240.0,175.0,167.41378019108924,2049.6905952037555
GD1,400,static,3,1,856.7449339524856,856.7449339524856,898.2724669762428,898.2724669762428,240.0,175.0,167.41378019108924,1927.8174009287284
GD1,600,static,3,1,1315.8361253490195,1322.1195669409512,1375.8180626745097,1378.9597834704755,240.0,175.0,167.41378019108924,2864.454188023529
GD1,600,dynamic,2,1,1407.7908372873285,1418.214833734174,1467.2554186436641,1472.467416867087,240.0,175.0,167.41378019108924,3073.7662559309924
GD2,600,static,3,1,1322.2725186356652,1324.6777960587183,1379.0362593178324,1380.238898029359,240.0,175.0,167.41378019108924,2874.1087779534973
GD3,600,dynamic,2,1,1410.5343357019638,1410.5343357019638,1468.6271678509818,1468.6271678509818,240.0,175.0,167.41378019108924,3077.8815035529456
GD3,600,static,3,1,1322.8159815217775,1322.8159815217775,1379.3079907608887,1379.3079907608887,240.0,175.0,167.41378019108924,2874.9239722826665
GD1,800,dynamic,2,1,2398.501216756285,2407.8794957297955,2480.610608378142,2485.299747864898,240.0,175.0,167.41378019108924,5077.831825134427
GD3,800,dynamic,2,1,2401.8138604339624,2412.600821057043,2482.266930216981,2487.6604105285214,240.0,175.0,167.41378019108924,5082.800790650945
GD2,800,dynamic,2,1,2393.699732721469,2393.699732721469,2478.2098663607344,2478.2098663607344,240.0,175.0,167.41378019108924,5070.629599082204
GD3,800,static,3,1,2212.878268273541,2228.182681213119,2297.3391341367706,2304.9913406065593,240.0,175.0,167.41378019108924,4683.017402410312
GD1,800,static,3,1,2215.8770781552903,2215.8770781552903,2298.838539077645,2298.838539077645,240.0,175.0,167.41378019108924,4687.515617232935
GD2,800,static,3,1,2217.3184746347833,2217.3184746347833,2299.5592373173918,2299.5592373173918,240.0,175.0,167.41378019108924,4689.677711952175
GD2,200,dynamic,2,1,600.9698631408683,619.1405855482541,621.8449315704341,630.930292774127,240.0,175.0,167.41378019108924,1421.5347947113028
GD1,200,dynamic,2,2,485.747759446494,485.747759446494,502.053879723247,502.053879723247,240.0,175.0,167.41378019108924,1087.161639169741
GD1,200,static,3,3,405.9011832418408,405.9011832418408,432.2505916209204,432.2505916209204,240.0,175.0,167.41378019108924,895.7517748627612
GD1,200,dynamic,2,1,606.2893997957802,607.2751835993597,624.5046998978901,624.9975917996799,240.0,175.0,167.41378019108924,1429.5140996936705
GD2,200,static,3,1,586.2366394838865,586.2366394838865,605.0183197419433,605.0183197419433,240.0,175.0,167.41378019108924,1364.0549592258296
GD3,200,dynamic,2,1,604.9746015071605,607.2657435343424,623.8473007535803,624.9928717671712,240.0,175.0,167.41378019108924,1427.541902260741
GD1,400,static,3,1,856.0862488489231,857.8688454918598,897.9431244244615,898.8344227459298,240.0,175.0,167.41378019108924,1926.8293732733844
GD2,400,dynamic,2,1,906.6882869799424,911.1065798700869,946.2041434899713,948.4132899350435,240.0,175.0,167.41378019108924,2051.6124304699138
GD1,400,dynamic,2,1,909.295729732574,913.8222765190462,947.5078648662872,949.7711382595231,240.0,175.0,167.41378019108924,2055.523594598861
GD3,400,static,3,1,865.6858326586046,866.2137094086524,902.7429163293023,903.0068547043262,240.0,175.0,167.41378019108924,1941.2287489879068
GD1,600,dynamic,2,1,1407.8962481998615,1419.0659096073225,1467.3081240999306,1472.8929548036613,240.0,175.0,167.41378019108924,3073.924372299792
GD3,600,dynamic,2,1,1402.0013988333558,1406.7302773864255,1464.360699416678,1466.7251386932128,240.0,175.0,167.41378019108924,3065.0820982500336
GD2,600,dynamic,2,1,1409.4342111648864,1409.4342111648864,1468.0771055824432,1468.0771055824432,240.0,175.0,167.41378019108924,3076.2313167473294
GD3,600,static,3,1,1319.5042611743734,1322.4566191253389,1377.6521305871865,1379.1283095626693,240.0,175.0,167.41378019108924,2869.95639176156
GD1,600,static,3,1,1322.753215412777,1322.753215412777,1379.2766077063884,1379.2766077063884,240.0,175.0,167.41378019108924,2874.8298231191657
GD1,800,dynamic,2,1,2401.188427719163,2410.2739426157214,2481.9542138595816,2486.4969713078603,240.0,175.0,167.41378019108924,5081.862641578745
GD2,800,dynamic,2,1,2400.4762041260587,2413.814054313234,2481.5981020630293,2488.2670271566167,240.0,175.0,167.41378019108924,5080.794306189088
GD2,800,static,3,1,2224.89034904902,2224.89034904902,2303.3451745245097,2303.3451745245097,240.0,175.0,167.41378019108924,4701.035523573531
GD3,800,dynamic,2,1,2390.2916117613217,2390.2916117613217,2476.505805880661,2476.505805880661,240.0,175.0,167.41378019108924,5065.517417641983
GD1,800,static,3,1,2205.181901065392,2205.181901065392,2293.490950532696,2293.490950532696,240.0,175.0,167.41378019108924,4671.472851598089
GD2,200,dynamic,2,1,598.9892159619748,599.4597625705977,620.8546079809873,621.0898812852988,240.0,175.0,167.41378019108924,1418.5638239429622
GD1,200,static,3,2,455.65146966341786,455.65146966341786,477.7757348317089,477.7757348317089,240.0,175.0,167.41378019108924,1019.8272044951267
GD3,200,dynamic,2,3,438.0697244644199,438.0697244644199,457.48819556554326,457.48819556554326,240.0,175.0,167.41378019108924,961.7979200299632
GD1,200,dynamic,2,1,600.5022300212918,605.9466076422613,621.6111150106459,624.3333038211307,240.0,175.0,167.41378019108924,1420.8333450319378
GD3,200,dynamic,2,1,605.265216287681,612.5994865337327,623.9926081438406,627.6597432668664,240.0,175.0,167.41378019108924,1427.9778244315214
GD1,200,static,3,1,581.4434496350718,581.4434496350718,602.6217248175359,602.6217248175359,240.0,175.0,167.41378019108924,1356.8651744526076
GD2,200,static,3,1,584.4344197078863,586.0112966518236,604.117209853943,604.9056483259118,240.0,175.0,167.41378019108924,1361.3516295618292
GD2,400,dynamic,2,1,904.4486223804206,907.2593316076468,945.0843111902103,946.4896658038233,240.0,175.0,167.41378019108924,2048.2529335706304
GD1,400,dynamic,2,1,906.4011404239277,911.4669092787266,946.0605702119637,948.5934546393634,240.0,175.0,167.41378019108924,2051.1817106358912
GD2,400,static,3,1,861.4576205536977,861.4576205536977,900.6288102768488,900.6288102768488,240.0,175.0,167.41378019108924,1934.8864308305463
GD3,400,dynamic,2,1,902.3092228202228,902.3092228202228,944.0146114101115,944.0146114101115,240.0,175.0,167.41378019108924,2045.0438342303344
GD3,400,static,3,1,863.1111243731114,870.2274212822753,901.4555621865557,905.0137106411377,240.0,175.0,167.41378019108924,1937.366686559667
